concept_id,concept_name
C0527593,creatine transporter
C0527594,creatine transporter
C0215223,creatine transporter
C0002630,Amnion
C0224517,Periodontal Ligament
C0031093,Periodontal Ligament
C1135796,Cocos
C0009210,Cocos
C0009211,Cocos
C0037181,Single-Blind Method
C0242570,Single-Blind Method
C1257743,3T3-L1 Cells
C0950074,Trifolium
C0330781,Trifolium
C0330783,Trifolium
C0237428,Optimism
C4280069,Optimism
C5234924,Optimism
C0025007,Measles
C0024031,Low back pain
C0348704,Other specified interstitial pulmonary diseases
C0264383,Other specified interstitial pulmonary diseases
C0264510,Other specified interstitial pulmonary diseases
C0206061,Other specified interstitial pulmonary diseases
C3264402,Other specified interstitial pulmonary diseases
C0085207,Gestational diabetes mellitus
C0023448,"Lymphoid leukemia, unspecified"
C0348192,Measles without complication
C0025007,Measles without complication
C0008350,Cholelithiasis
C0206061,"Interstitial pulmonary disease, unspecified"
C0206062,"Interstitial pulmonary disease, unspecified"
C0023448,Lymphoid leukemia
C2044987,Carcinoma in situ of cervix uteri
C0346203,Carcinoma in situ of cervix uteri
C0851140,Carcinoma in situ of cervix uteri
C4290075,Carcinoma in situ of cervix uteri
C4290076,Carcinoma in situ of cervix uteri
C0334533,"Arteriovenous fistula, acquired"
C1541850,"Arteriovenous fistula, acquired"
C0153381,"Malignant neoplasm of mouth, unspecified"
C0864852,"Malignant neoplasm of mouth, unspecified"
C0019348,Herpesviral [herpes simplex] infections
C2883091,Acute embolism and thrombosis of unspecified deep veins of lower extremity
C0149871,Acute embolism and thrombosis of unspecified deep veins of lower extremity
C0524620,Metabolic syndrome
C2873783,Hereditary factor VIII deficiency
C0019069,Hereditary factor VIII deficiency
C0345904,"Malignant neoplasm of liver, not specified as primary or secondary"
C0018926,Hematemesis
C0039240,Supraventricular tachycardia
C1406795,Supraventricular tachycardia
C0030587,Supraventricular tachycardia
C3264368,Supraventricular tachycardia
C0546960,Supraventricular tachycardia
C0546961,Supraventricular tachycardia
C0030353,Unspecified papilledema
C2854113,"Lymphoid leukemia, unspecified not having achieved remission"
C0023448,"Lymphoid leukemia, unspecified not having achieved remission"
C2854112,"Lymphoid leukemia, unspecified not having achieved remission"
C2832852,Unspecified injury of face
C0015459,Unspecified injury of face
C0032326,"Pneumothorax, unspecified"
C1072848,Lentilactobacillus parabuchneri
C1000792,Microbiota
C0325635,Phasianidae
C0004572,Babesia
C0004572,Babesia sp.
C0752326,Ganoderma lucidum
C1015514,Corioxenidae
C0079500,Hepacivirus
C0330781,Trifolium repens
C1048063,Codonopsis lanceolata
C0038402,Streptococcus
C1219382,Cratoxylum formosum
C0003965,Ascomycota
C0009210,Cocos nucifera
C0322943,Anopheles darlingi
C1916017,Serendipita
C1145678,Solanum tuberosum
C0016832,Fungi
C1213470,Vaccinium uliginosum
C1041123,Thamnocephalus platyurus
C0996703,Nyctaginaceae
C0522458,Populus
C0030353,Papilledema
C2861532,Bicondylar fracture of tibia
C0262489,Bicondylar fracture of tibia
C0085786,Idiopathic pulmonary fibrosis
C1800706,Idiopathic pulmonary fibrosis
C0851140,"Carcinoma in situ of cervix, unspecified"
C0221405,Hypopituitarism
C0271577,Hypopituitarism
C0162809,Hypopituitarism
C0020635,Hypopituitarism
C0342381,Hypopituitarism
C0271623,Hypopituitarism
C2874188,Hypopituitarism
C2874190,Hypopituitarism
C0242342,Hypopituitarism
C0242343,Hypopituitarism
C2874189,Hypopituitarism
C0013338,Hypopituitarism
C0271582,Hypopituitarism
C0030353,Optic papillitis
C0235632,"Low back pain, unspecified"
C5539323,"Low back pain, unspecified"
C0024031,"Low back pain, unspecified"
C0162534,"Atypical virus infection of central nervous system, unspecified"
C0851226,"Atypical virus infection of central nervous system, unspecified"
C0019348,"Herpesviral infection, unspecified"
C0348186,"Herpesviral infection, unspecified"
C0026034,Microstomia
C0221785,Pain in wrist
C0851140,"Carcinoma in situ of cervix, unspecified"
C0153381,"Malignant neoplasm of mouth, unspecified"
C0851140,Carcinoma in situ of cervix uteri
C0026034,Microstomia
C0039240,Supraventricular tachycardia
C0030353,"Papilloedema, unspecified"
C0023448,Lymphoid leukaemia
C0024031,Low back pain
C0019069,Hereditary factor VIII deficiency
C0023448,"Lymphoid leukaemia, unspecified"
C0008350,Cholelithiasis
C0032326,"Pneumothorax, unspecified"
C0025007,Measles
C0019348,Herpesviral [herpes simplex] infections
C0345904,"Malignant neoplasm of liver, unspecified"
C0018926,Haematemesis
C0085207,Diabetes mellitus arising in pregnancy
C0872252,Proteomics
C1622454,Populus
C0522458,Populus
C0996760,Populus
C1030249,Populus
C0376188,Indonesia
C0454738,Indonesia
C4706217,Indonesia
C0021249,Indonesia
C0205805,Indonesia
C0040237,Indonesia
C0021247,Indonesia
C0205803,Indonesia
C0205804,Indonesia
C0018926,Hematemesis
C3884655,"ACTG1 protein, human"
C2981722,Cardiorespiratory Fitness
C0162481,"Ultrasonography, Doppler"
C2713308,"Ultrasonography, Doppler"
C0682997,Monoterpenes
C4042100,"KLHL3 protein, mouse"
C0158266,Intervertebral Disc Degeneration
C2717759,Intervertebral Disc Degeneration
C0038402,Streptococcus
C0019646,Histones
C0019650,Histones
C0086411,Histones
C0086412,Histones
C0019647,Histones
C0019648,Histones
C0019645,Histones
C0019649,Histones
C0019652,Histones
C0019644,Histones
C0033053,Prenatal Diagnosis
C5241443,Prenatal Diagnosis
C5392940,Prenatal Diagnosis
C5392939,Prenatal Diagnosis
C0740178,Prenatal Diagnosis
C0186256,Acetabuloplasty
C0066402,methylmercuric chloride
C0888406,methylmercuric chloride
C0028773,Obstetrics
C0026034,Microstomia
C1451951,Calcitriol
C0592076,Calcitriol
C1452291,Calcitriol
C1452304,Calcitriol
C0699284,Calcitriol
C1452293,Calcitriol
C0524507,Calcitriol
C1452292,Calcitriol
C1452305,Calcitriol
C0591213,Calcitriol
C1452302,Calcitriol
C0917706,Calcitriol
C1452303,Calcitriol
C0006674,Calcitriol
C1452290,Calcitriol
C0015459,Facial Injuries
C0034599,Radiology
C4042795,Radiation Dose Hypofractionation
C0013206,"Drug Evaluation, Preclinical"
C0887921,"Drug Evaluation, Preclinical"
C3489669,Urinary Catheterization
C0042019,Urinary Catheterization
C0041953,Urinary Catheterization
C1455681,Urinary Catheterization
C4289797,"Immunotherapy, Adoptive"
C0079613,"Immunotherapy, Adoptive"
C0008758,Ketamine
C0700541,Ketamine
C0022613,Ketamine
C0701925,Ketamine
C0701927,Ketamine
C0701926,Ketamine
C0022614,Ketamine
C0037564,Uric Acid
C0041980,Uric Acid
C0032843,Uric Acid
C0935936,Uric Acid
C0002612,Uric Acid
C3253535,2-(3-methoxyphenyl)-2-(ethylamino)cyclohexanone
C0085281,"Behavior, Addictive"
C3178994,Disease Eradication
C3178995,Disease Eradication
C0043193,Wisconsin
C0052451,arylesterase
C0597587,Tissue Scaffolds
C0034806,"Receptors, FSH"
C0672717,"Receptor, Endothelin B"
C0218584,"Receptor, Endothelin B"
C0035242,Respiratory Tract Diseases
C5392884,Attention
C0004268,Attention
C1515263,Telomere Shortening
C4553478,Pediatric Obesity
C4521075,Pediatric Obesity
C2362324,Pediatric Obesity
C4704956,Pediatric Obesity
C4317171,Pediatric Obesity
C4704955,Pediatric Obesity
C4046088,Healthcare Failure Mode and Effect Analysis
C4042853,Healthcare Failure Mode and Effect Analysis
C0731033,Leucovorin
C0949262,Leucovorin
C0887504,Leucovorin
C0887508,Leucovorin
C0701377,Leucovorin
C0023413,Leucovorin
C0949260,Leucovorin
C0887502,Leucovorin
C0949263,Leucovorin
C0971861,Leucovorin
C4048232,Leucovorin
C0225870,Ventricular Septum
C0042487,Venous Thrombosis
C0149871,Venous Thrombosis
C0019348,Herpes Simplex
C0751003,Intracranial Aneurysm
C0917996,Intracranial Aneurysm
C0740386,Intracranial Aneurysm
C0007766,Intracranial Aneurysm
C0751002,Intracranial Aneurysm
C0751004,Intracranial Aneurysm
C0005136,Intracranial Aneurysm
C0751000,Intracranial Aneurysm
C0740385,Intracranial Aneurysm
C0751005,Intracranial Aneurysm
C0740387,Intracranial Aneurysm
C0751001,Intracranial Aneurysm
C1448856,diheme cytochrome c
C2350332,Exosomes
C0242170,Administrative Personnel
C0085751,Administrative Personnel
C0001568,Administrative Personnel
C1121773,"2,2-dimethoxy-2-phenylacetophenone"
C0672594,Palivizumab
C0672596,Palivizumab
C0723567,Palivizumab
C1087003,Glia
C1431910,"RIPK3 protein, human"
C0699453,Mannitol
C0887166,Mannitol
C0024730,Mannitol
C0699451,Mannitol
C0061917,growth inhibitory proteins
C0242216,Gallstones
C0009438,Gallstones
C0020635,Hypopituitarism
C0242342,Hypopituitarism
C0039240,"Tachycardia, Supraventricular"
C0086983,Silicates
C0000833,Abscess
C0013725,Eicosanoids
C0108685,CCAAT-Enhancer-Binding Proteins
C0004895,Beak
C0282069,Beak
C0555198,Glioma
C0259783,Glioma
C0017638,Glioma
C0376433,Peptide Library
C0751719,Peptide Library
C0376435,Peptide Library
C0376436,Peptide Library
C0376434,Peptide Library
C0008141,Chitin
C0034790,"Receptors, Antigen, T-Cell"
C0026955,Mycotoxins
C0772454,Grape Seed Extract
C1258696,"1,1-diphenyl-2-picrylhydrazyl"
C0045305,"1,1-diphenyl-2-picrylhydrazyl"
C2936710,"1,1-diphenyl-2-picrylhydrazyl"
C0525114,"1,1-diphenyl-2-picrylhydrazyl"
C0079949,Osseointegration
C4045997,Osseointegration
C0752326,Reishi
C0600536,Raptors
C1142879,"glycoprotein H, human herpesvirus 8"
C0935630,Interview
C3494188,Interview
C0036597,Self Concept
C0036594,Self Concept
C0237529,Self Concept
C0242498,Self Concept
C1699878,HLA-DRB1*11 antigen
C0121978,HLA-A31 antigen
C0005177,Thrombin
C0017052,Thrombin
C0702032,Thrombin
C0002313,Thrombin
C0702033,Thrombin
C0005285,Thrombin
C1099324,Thrombin
C0040018,Thrombin
C0751648,Low Back Pain
C0423682,Low Back Pain
C0423689,Low Back Pain
C0577660,Low Back Pain
C0024031,Low Back Pain
C0180570,Splints
C0038009,Splints
C4277526,Splints
C1955930,Elasticity Imaging Techniques
C1518156,Elasticity Imaging Techniques
C1955931,Elasticity Imaging Techniques
C1955929,Elasticity Imaging Techniques
C1955932,Elasticity Imaging Techniques
C1955928,Elasticity Imaging Techniques
C0665119,"AML1-ETO fusion protein, human"
C0085824,Hemostatics
C0019120,Hemostatics
C0008350,Cholelithiasis
C0679867,Secondary Prevention
C0679699,Secondary Prevention
C3177188,Secondary Prevention
C0255101,phosphonoacetohydroxamate
C0596106,Anthozoa
C0324034,Anthozoa
C0017977,Glycosides
C4084937,Antimicrobial Peptides
C0022515,Immunoglobulin kappa-Chains
C0021036,Immunoglobulin kappa-Chains
C0022514,Immunoglobulin kappa-Chains
C0024075,Luciferases
C0008982,Surgical Instruments
C0038935,Surgical Instruments
C0038928,Surgical Instruments
C0038916,Surgical Instruments
C0042296,Surgical Instruments
C0038932,Surgical Instruments
C0037816,Surgical Instruments
C0175722,Surgical Instruments
C0038927,Surgical Instruments
C0041158,Surgical Instruments
C0016533,Surgical Instruments
C0038917,Surgical Instruments
C0596981,Muscle Cells
C3178944,Brassinosteroids
C0036270,Scalp
C3849275,"MYB-like transcription factor, Arabidopsis"
C0085207,"Diabetes, Gestational"
C2700446,Self Report
C2350464,"Receptors, Natural Killer Cell"
C0212200,"Receptors, Natural Killer Cell"
C2350463,"Receptors, Natural Killer Cell"
C2713327,Thioctic Acid
C2713334,Thioctic Acid
C2713346,Thioctic Acid
C2713322,Thioctic Acid
C0023791,Thioctic Acid
C2713326,Thioctic Acid
C2713343,Thioctic Acid
C2713336,Thioctic Acid
C2713328,Thioctic Acid
C2713331,Thioctic Acid
C2713338,Thioctic Acid
C2713324,Thioctic Acid
C2713344,Thioctic Acid
C2713339,Thioctic Acid
C2713323,Thioctic Acid
C2713333,Thioctic Acid
C2713340,Thioctic Acid
C2713341,Thioctic Acid
C2713342,Thioctic Acid
C2713329,Thioctic Acid
C2713332,Thioctic Acid
C2713330,Thioctic Acid
C2713337,Thioctic Acid
C2713345,Thioctic Acid
C2713325,Thioctic Acid
C2336112,Frontal Lobe
C3499344,Frontal Lobe
C0016733,Frontal Lobe
C3498745,Frontal Lobe
C0051704,ammonium acetate
C0282355,sulbactam sodium
C0006674,calcitriol
C1699926,fingolimod
C0022614,ketamine
C0772454,grape seed extract
C0723567,Synagis
C0055003,cefepime
C0032846,Solanum tuberosum
C1145678,Solanum tuberosum
C0086583,Managed Care Programs
C0024679,Managed Care Programs
C0007318,Managed Care Programs
C0043791,"1,2-diacylglycerol"
C0038580,Substance-Related Disorders
C0237123,Substance-Related Disorders
C1510472,Substance-Related Disorders
C0236969,Substance-Related Disorders
C0029231,Substance-Related Disorders
C0038586,Substance-Related Disorders
C4316881,Substance-Related Disorders
C0740858,Substance-Related Disorders
C0013170,Substance-Related Disorders
C0013146,Substance-Related Disorders
C0013222,Substance-Related Disorders
C0040038,Thromboembolism
C1569814,CRF receptor type 2
C1569813,CRF receptor type 2
C0529999,CRF receptor type 2
C1530921,CRF receptor type 2
C0754403,CRF receptor type 2
C1454442,CRF receptor type 2
C1571384,CRF receptor type 2
C0122111,HMGA2 Protein
C1450468,phosphatidylethanolamine
C1138422,Integrin alpha5beta1
C1309955,urea transporter
C0288406,urea transporter
C0967059,urea transporter
C0893168,urea transporter
C1873335,urea transporter
C1311461,urea transporter
C1309954,urea transporter
C1307216,urea transporter
C1309425,urea transporter
C1307217,urea transporter
C0893167,urea transporter
C1311462,urea transporter
C1309680,urea transporter
C1311463,urea transporter
C1454327,urea transporter
C1307215,urea transporter
C1311460,urea transporter
C4277630,Pharmacogenomic Variants
C0026269,Mitral Valve Stenosis
C0021568,Insect Bites and Stings
C0021564,Insect Bites and Stings
C0079626,Insect Bites and Stings
C1256844,"PROX protein, E coli"
C0345904,Liver Neoplasms
C0023903,Liver Neoplasms
C0030853,Pennsylvania
C4721952,Idiopathic Pulmonary Fibrosis
C1800706,Idiopathic Pulmonary Fibrosis
C4721509,Idiopathic Pulmonary Fibrosis
C0082711,globotriaosyl lysosphingolipid
C1072848,Lactobacillus parabuchneri
C0382302,Adhesive cement
C0074529,Silk
C0162326,Base Sequence
C0004793,Base Sequence
C0162327,Base Sequence
C0996703,Nyctaginaceae
C1032083,Nyctaginaceae
C0996704,Nyctaginaceae
C1058973,Nyctaginaceae
C0206708,Cervical Intraepithelial Neoplasia
C0851140,Cervical Intraepithelial Neoplasia
C0038846,Supine Position
C0949526,Theilovirus
C0949527,Theilovirus
C0206425,Theilovirus
C0936088,Theilovirus
C0038766,Sulfonylurea Compounds
C0008920,Detergents
C5197830,Detergents
C0011740,Detergents
C0039081,Detergents
C0014869,"Esophagitis, Peptic"
C0009252,Coitus
C0242224,Coitus
C0009253,Coitus
C0021488,"Injections, Intra-Articular"
C0751065,Cystoscopy
C0010702,Cystoscopy
C2603981,"HlyE protein, Salmonella enterica"
C0015928,Fetal Development
C1720850,Fetal Development
C0743925,Fetal Development
C0006797,Cambodia
C0001740,"Africa, Central"
C0043791,Diglycerides
C0012262,Diglycerides
C0242420,Papilledema
C0155288,Papilledema
C0919308,Papilledema
C0030353,Papilledema
C0766155,"P62 protein, human"
C0024760,Mantodea
C0600451,Mantodea
C0032909,Mantodea
C0963811,"CXCL13 protein, human"
C0125171,Laccase
C0283708,Laccase
C0283709,Laccase
C0125172,Laccase
C0064566,Laccase
C3541379,lysozyme
C0935690,vincristine sulfate liposome
C0040018,thrombin
C0023413,leucovorin
C0023791,thioctic acid
C0025854,metolazone
C0006230,bromocriptine
C0024730,mannitol
C0022209,isoniazid
C0041980,uric acid
C0028420,nortriptyline
C0663241,linezolid
C1456408,liraglutide
C3883231,esomeprazole magnesium dihydrate
C0030968,peracetic acid
C0003965,Ascomycota
C0009206,Ascomycota
C0036437,Ascomycota
C3496210,Cefepime
C0106734,Cefepime
C0771284,Cefepime
C0055003,Cefepime
C4704788,Cefepime
C0284915,Cefepime
C3494187,Hemophilia A
C0019069,Hemophilia A
C3494186,Hemophilia A
C0010198,Cottonseed Oil
C0010197,Cottonseed Oil
C1449651,Amyloid
C0002716,Amyloid
C3661505,Thrombelastography
C0040017,Thrombelastography
C1956355,"RNA, Small Interfering"
C2930586,"RNA, Small Interfering"
C1956353,"RNA, Small Interfering"
C1099354,"RNA, Small Interfering"
C1956352,"RNA, Small Interfering"
C1956354,"RNA, Small Interfering"
C0052643,Atrial Natriuretic Factor
C0005153,Atrial Natriuretic Factor
C0027481,Atrial Natriuretic Factor
C0052649,Atrial Natriuretic Factor
C0002205,Atrial Natriuretic Factor
C0701383,Metolazone
C0701385,Metolazone
C0025854,Metolazone
C0701384,Metolazone
C0701386,Metolazone
C1136177,Sirtuins
C5392217,Capsid Proteins
C1136102,Capsid Proteins
C0078316,Capsid Proteins
C4551527,Segmental glomerulosclerosis
C0333497,Segmental glomerulosclerosis
C1449829,Casein Kinase II
C0108555,Casein Kinase II
C1449828,Casein Kinase II
C1173607,Casein Kinase II
C0037088,Signs and Symptoms
C4042807,Self Expandable Metallic Stents
C0162534,Prion Diseases
C0751645,Prion Diseases
C0032909,Mantis religiosa
C3106801,Blastocystis sp. subtype 1
C0020635,Hypopituitarism
C1855163,METHANE PRODUCTION
C4721952,INTERSTITIAL LUNG DISEASE 2
C1800706,INTERSTITIAL LUNG DISEASE 2
C4721508,INTERSTITIAL LUNG DISEASE 2
C4721509,INTERSTITIAL LUNG DISEASE 2
C5561926,INTERSTITIAL LUNG DISEASE 2
C3250443,MYOTONIC DYSTROPHY 1
C0014869,Reflux esophagitis
C2675112,INTERLEUKIN 1 RECEPTOR ANTAGONIST
C4016230,INTERLEUKIN 1 RECEPTOR ANTAGONIST
C1416402,INTERLEUKIN 1 RECEPTOR ANTAGONIST
C2748507,INTERLEUKIN 1 RECEPTOR ANTAGONIST
C0700200,Presyncope
C0149871,Deep venous thrombosis
C2750069,CAVEOLAE-ASSOCIATED PROTEIN 1
C1419128,CAVEOLAE-ASSOCIATED PROTEIN 1
C0085207,Gestational diabetes
C0008350,Cholelithiasis
C4017341,"SOLUTE CARRIER FAMILY 14 (UREA TRANSPORTER), MEMBER 1"
C4017339,"SOLUTE CARRIER FAMILY 14 (UREA TRANSPORTER), MEMBER 1"
C1420098,"SOLUTE CARRIER FAMILY 14 (UREA TRANSPORTER), MEMBER 1"
C4017340,"SOLUTE CARRIER FAMILY 14 (UREA TRANSPORTER), MEMBER 1"
C0206061,Interstitial pneumonia
C4551859,CREB-BINDING PROTEIN
C1337090,CREB-BINDING PROTEIN
C5193034,CREB-BINDING PROTEIN
C1838593,CREB-BINDING PROTEIN
C4016649,CREB-BINDING PROTEIN
C0024031,Lower back pain
C0032326,Pneumothorax
C0020635,Hypopituitarism
C0007766,Intracranial aneurysm
C1414263,"ENDOTHELIN RECEPTOR, TYPE B"
C1838564,"ENDOTHELIN RECEPTOR, TYPE B"
C1848519,"ENDOTHELIN RECEPTOR, TYPE B"
C1838099,"ENDOTHELIN RECEPTOR, TYPE B"
C0158266,Degenerative intervertebral disc disease
C2362324,"Obesity, childhood onset"
C0040038,Thromboembolism
C1537827,MICRO RNA 194-1
C0007766,Intracranial aneurysms
C0026269,Mitral valve stenosis
C0032326,Pneumothorax
C0040038,Thromboembolic events
C0020635,Pituitary insufficiency
C0022645,"BLOOD GROUP, KIDD SYSTEM"
C3808257,High EBV viral load
C3806472,Restrictive pulmonary function
C0039240,Supraventricular tachycardia
C1845050,"POLYMERASE, DNA, ALPHA-1"
C1826642,"POLYMERASE, DNA, ALPHA-1"
C4305072,"POLYMERASE, DNA, ALPHA-1"
C0221785,Wrist arthralgia
C0030353,Optic disc edema
C1334105,INTERLEUKIN 15
C0019069,HEMOPHILIA A
C0018926,Hematemesis
C0024031,Lumbago
C0026034,Narrow mouth
C1847626,TRANSMEMBRANE CHANNEL-LIKE PROTEIN 1
C1832978,TRANSMEMBRANE CHANNEL-LIKE PROTEIN 1
C1424345,TRANSMEMBRANE CHANNEL-LIKE PROTEIN 1
